,Date,Adj Close,Close,High,Low,Open,Volume,min,max,min_1,max_1
227,2022-01-18,27.899999618530277,27.899999618530277,29.15999984741211,27.8799991607666,29.149999618530277,735600.0,,,,
228,2022-01-19,27.049999237060547,27.049999237060547,28.32999992370605,27.040000915527344,27.899999618530277,647400.0,27.049999237060547,,,
229,2022-01-20,28.290000915527344,28.290000915527344,29.68000030517578,27.670000076293945,27.670000076293945,1215000.0,,28.290000915527344,,
230,2022-01-21,26.770000457763672,26.770000457763672,28.31999969482422,26.450000762939453,28.07999992370605,1174200.0,26.770000457763672,,,
231,2022-01-24,27.739999771118164,27.739999771118164,27.780000686645508,25.1299991607666,25.780000686645508,1227600.0,,27.739999771118164,,
232,2022-01-25,26.61000061035156,26.61000061035156,27.440000534057617,26.06999969482422,27.06999969482422,748800.0,,,,
233,2022-01-26,25.96999931335449,25.96999931335449,27.5,25.670000076293945,27.350000381469727,739200.0,,,,
234,2022-01-27,24.549999237060547,24.549999237060547,26.43000030517578,24.350000381469727,26.25,837700.0,,,,
235,2022-01-28,24.420000076293945,24.420000076293945,24.559999465942383,22.920000076293945,24.11000061035156,1264700.0,24.420000076293945,,,
236,2022-01-31,26.01000022888184,26.01000022888184,26.01000022888184,24.040000915527344,24.040000915527344,1882000.0,,,,
237,2022-02-01,26.290000915527344,26.290000915527344,26.479999542236328,25.450000762939453,26.299999237060547,707300.0,,26.290000915527344,,
238,2022-02-02,25.46999931335449,25.46999931335449,26.32999992370605,24.75,26.1200008392334,732500.0,,,,
239,2022-02-03,24.350000381469727,24.350000381469727,25.51000022888184,24.350000381469727,25.0,580400.0,24.350000381469727,,24.350000381469727,
240,2022-02-04,24.780000686645508,24.780000686645508,24.959999084472656,23.56999969482422,24.01000022888184,654000.0,,,,
241,2022-02-07,25.90999984741211,25.90999984741211,26.290000915527344,24.920000076293945,24.920000076293945,660200.0,,,,
242,2022-02-08,26.739999771118164,26.739999771118164,26.790000915527344,25.8700008392334,26.059999465942383,579200.0,,,,
243,2022-02-09,27.809999465942383,27.809999465942383,27.979999542236328,26.8700008392334,26.940000534057617,635400.0,,27.809999465942383,,
244,2022-02-10,27.36000061035156,27.36000061035156,28.61000061035156,27.020000457763672,27.209999084472656,829600.0,,,,
245,2022-02-11,27.34000015258789,27.34000015258789,28.299999237060547,26.88999938964844,27.559999465942383,448700.0,,,,
246,2022-02-14,26.809999465942383,26.809999465942383,28.0,26.549999237060547,27.489999771118164,415800.0,26.809999465942383,,,
247,2022-02-15,28.440000534057617,28.440000534057617,28.5,27.200000762939453,27.25,449000.0,,,,
248,2022-02-16,28.540000915527344,28.540000915527344,29.059999465942383,27.950000762939453,28.36000061035156,453400.0,,28.540000915527344,,28.540000915527344
249,2022-02-17,27.690000534057617,27.690000534057617,28.790000915527344,27.530000686645508,28.299999237060547,514700.0,,,,
250,2022-02-18,27.239999771118164,27.239999771118164,28.100000381469727,26.809999465942383,27.649999618530277,569800.0,,,,
251,2022-02-22,27.040000915527344,27.040000915527344,27.8799991607666,26.31999969482422,26.61000061035156,1071600.0,,,,
252,2022-02-23,24.5,24.5,28.01000022888184,23.940000534057617,27.8799991607666,1586400.0,24.5,,24.5,
253,2022-02-24,28.01000022888184,28.01000022888184,28.06999969482422,23.01000022888184,23.38999938964844,1758100.0,,,,
254,2022-02-25,28.71999931335449,28.71999931335449,28.940000534057617,27.25,27.850000381469727,819100.0,,,,
255,2022-02-28,32.439998626708984,32.439998626708984,33.220001220703125,28.902999877929688,29.049999237060547,2569834.0,,,,32.439998626708984
